Filename,Content,Confidence,Status,Issues
050-B.N.M.P._Ward.pdf,"मारूती मंदिर समोर हाफसनआळी बिहिर, माजी नगर सेवक एकबाल नाझिर यांचा, लालासेठ बिल्डींग पासुन ते हाफसन आश्रम्‌, कृष्णा ऑटो पार्टसच्या समोर बॉम्बे फ, कामतलाव, जेतुनपुरा छोटा पॉवर हाऊस समोर, बरकत हॉटेल समोरिल भाग, रब्बानी हॉटेल जवळ व पाठीमागे क्रं.319, चिंबीशहा दर्गा से नगरसेवक शमिम यांच्‌, जैतुनपुनपुरा कापतलाव, AGT पुरा रेशनिग दुकान समोर कब्र, हवाई बिल्डींग जबळ व समोरील भाग, ताझीया वाला चाली जवळ व सरकारी, चाचा शेठच्या बिल्डींग पासुन हवाई बिल्ड, नगर सेवक मोलाना अहजदरजा यांच्या, चिंदीशहा दर्गा शेजारी माजीनगर सेवक, चिंदीशहा दर्गा पासुन ते पेरूशेठ SMT, आरजु हॉटेल मागे युसुफ चष्मेंबाला, युसुफ चष्मेवाला घरा पासुन ते मोहर्म gegeeeeeeeeeeer",90.0,ok,
051-B.N.M.P._Ward.pdf,"जैतुनपुनपुरा कापतलाव, युसुफ चष्मेवाला घरा पासुन ते मोहर्म, मंगल बाजार स्लेंब जेतुनपुरा गुलशन, लतिफ सरदार Tara वरची साईट, भोपाळी दवाखानाच्या मागील भाग, अशरफिया मदसाच्या बाजुला, अशरफिया मदरसाच्या मागे",89.8,ok,
052-B.N.M.P._Ward.pdf,"भोपाळी दबाखानाच्या मागील भाग, अशरफिया मदरसाच्या मागे, कापललाव जैतुन पुरा बावडीजवळ, कापतलाव BGT पुरा बाबडीजवळ, अब्बास चाळ, इमाम अलीच्या घरा पासुन, St युसुफ च्या बाजुची गल्ली",85.6,ok,
053-B.N.M.P._Ward.pdf,"काप तलाब Maye, सिरीझन टेलर परिसर कापतलाब, खान किराणा स्टोउर्स कापतलाब, रईस सरदार गल्ली काप तलाब",88.7,ok,
054-B.N.M.P._Ward_No..pdf,"न्यू लिबर्टी हॉटेलच्या मागे चुनु कंपा., न्यू लिबटी हॉटेलच्या मागे चुनु कपाऊ., एसीपी ऑफिसच्या मागे SINS, एसीपी ऑफिसच्या बाजुची झोपडपटटी, न्यू युनुस नगर रामेश्वर मंदिराच्या, न्यू युनुस नगर रामेशवर मंदिराच्या ब, रामेशवर मंदिर आरजु पावर लॉन्ड्रो फ, नुरी मजिद च्या समोरच्या गल्ली मध्ये",92.1,ok,
055-B.N.M.P._Ward_No..pdf,"न्यू लिबर्टी हॉटेलच्या मागे चुनु कंपा., नुरी मजिद च्या समोरच्या गल्ली मध्ये, समीउल्ला चाळ जनता होटेल, जनता समोर शिवशक्ती किराणा स्टोर्स, सुखसागर हॉस्पीटल मागे, लंगडशठे ची चाळ सुखसागर हॉस्पीटल, जनता हॉटेल मागे मोतीशेठ बिल्डींग, मोती शेठ ची बिल्डींग जनता हॉटेल, शंकर मंदिराच्या मागे दत्तु शेठ चाळ, शंकर मंदिराच्या मागे सुंदर बेनी कंप, पार्यल बिल्डींग ब बिल्डीगच्या बाजुचा, हनुमान मंदिराच्या मागे बावडी समोर, शंकर मंदिराच्या बाजुल शिवम इले.., सुंदरबेनी पेट्रोल पंपाच्या मागे, सुंदरबेनी पेट्रोल पंपाच्या बाजुल आग",92.8,ok,
056-B.N.M.P._Ward_No..pdf,"आजाद मैदानच्या मागे भोपाली ST च्या, आजाद मैदानच्या मागे भोपाळी SHELA, पार्वती बिल्डींग च्या मागे लालु पडोओ च्‌, पार्वती बिल्डींग च्या मागे तळावाच्या बाज",85.4,ok,
057-B.N.M.P._Ward_No..pdf,"शाह आलम हायस्कूल फातमा मंजील, शाळाळय हायस्कूल फातमा मंजील बॉम्बे, हनुमान बाबडीचा बाजुचा परिसर, बॉम्बे Fess Spear मागील झोपडपट, अमेरिकन वॉच बिल्डींग इमाम अह.रजा.रो, अमेरिकन वॉच बिल्डींग ईमाम अहमद रजा, सुलेमान बिल्डींगचे बाजुला ब सुळेमान gegeeeeeeeeeeer",85.4,ok,
058-B.N.M.P._Ward_No..pdf,"अमेरिकन वॉच बिल्डींग इमाम अह.रजा.रो, कोटरगेट मस्जीद मागे, लाला शॉपिंगच्या मागील भाग तीनबत्ती, लाला शॉपीग मागील भाग तीनबत्ती, बाळाजी मंदिरातील आनील परिसर, शिनलादेवी मंदिरा aT बिल्डींग बॉम्बे, इस्लामी हॉटेलच्या मागे तीनबत्ती, कोटर गेट हवेलीहनुमान बाबडी समोर, तेलगल्ली सुलेमान बिल्डींग समोर, Hat बिल्डींग कब्रस्ताना समोर, फोटर गेट मजीद आजाद मैदाना समो., फोटरगेट मजिद आझाद मैदान समारील, पाचपरि कब्रस्तान मागील हल्हिदा, ए सी पी निवासाच्या बाजूला परिसर, इस्लामपुरा मजीद मागे इनेहाद कमेटी, FART बिल्डींगच्या बाजूला रामभवन सन, इस्लामपुरा मजीदच्या बाजुला, नगरपालिका कार्यालयाच्या डाव्याबाजुला",91.2,ok,
059-B.N.M.P._Ward_No..pdf,"इस्लामपुरा, नगरपालिका जवळ जी ना निवास खुईल आ, ईस्लामपुरा मजिदच्या समोर, कापईस्लामपुरा, रहमत हॉटेल चा मागील परिसर, खुईम अपार्टमेन्ट च्या समोरील डावीकडी, चांदीबाला रोड, इस्लामपुरा मजिदच्या समोरील परिसर, पाचपिरा समोरील परिसर, रफिउदीन स्कूलच्या उजव्या बाजुच्या परिसर",91.2,ok,
