Filename,Content,Confidence,Status,Issues
031-Kisan_Nagar_No._3.pdf,"किसन नगर 2 वागळे इस्टेट, शिवनिवास, मिश्रानिबास, पार्वती [स, माताजी धाम, ST चाल, सलीम मंजिक, तेंलग निवास, गूप्ता निवास, तिवारी निवास, धोटे [, ठाणे, वागळे इस्टेट, किसन नगर 2, गुप्ता निवास, फामा निलेयम, आश सदन, सलीम चोधरी, ना निवास, अली हुसेन मंजिल, राजधानी अपार्टमेंट, AGI, मोहम्मद गोविंद निवास, क चाल, जगन निवास चाल, करीम चाल, मेहरूम चाल, शांताबाई चाल, धोत्रे चाल, सिताबाई , पुनमवाला इस्तीयाक चाल, संजय गांधी नगर, महात्मा गांधी नगर, शिवशक्ती नगर, महल, ताजमल बी, राजमहल, राजमहल बी",90.7,ok,
032-Kisan_Nagar_No._3.pdf,"ठाणे, वागळे इस्टेट, किसन नगर 2, राजमहल बी, लण्हली [स, हिरालात गुल्ता निवास, मोहन स्प्रति, सिध्दी विनायक, आयोध्या, पुजा अपार्टमेंट, चण्हाण डग, किसन नगर-2, सिल्कि अपार्टमेंट, बबना निवास, गिरधर, दिक्षित बिल्डिंग, परिवार, जयंत T, गोविंद व्हिला, इंदिरा नगर चाल, युनिक इलेक्ट्रानिक्स, जनता स्टार्स, किसन नगर क्र-3, ट व्हयु",90.9,ok,
033-_Kisan_Nagar_No._3.pdf,"किसन नगर क्र-3, माऊट SY, नास दर्शन, गणेश क्रपा, शिवरत्न, ओमकार अपार्टमेंट, शिवक्रपा पर्टमेट, ओमकार आशिष, बाला जी अपार्टमेंट, श्री क्रष्णा सदन, त्न सदन, Was निवास, सयोग निवास, डिगेश्वर आपार्टमेंट, [दीश निवास",87.8,ok,
034-_Kisan_Nagar_No._3.pdf,"पाचपाखाडी किसन नगर नं. 2, साई बाबा निवास, गुप्ता निवास, या निवास, श्री दर्शन अपार्ट., परिवार सदन, औंदुबर निवास, सुतार निवास, चादव चाल, चाल, तांदले चाल, मात्रछाया निवास, क्ष्रिसागर बिल्डिंग, श्री क्रष्णा निवास, साई लीला अपार्ट., [रू निवास",90.1,ok,
035-_Shantinagar_Wagle_Estate.pdf,"उदय भवन, वागले इस्टेट शांती नगर ठाणे प., विद्याभबन डींग, सत्यनारायण बिल्डींग, पाटील बिल्डिंग, सराजुल बिल्डिंग, गणेश कृपा बिल्डिंग, भागवत म, भागीरथी निवास, स्प्रती सदन, दिपज्योति त्रिमुर्ती बिलिडिग, कलावती बिल्डिंग, लेश ब जनता भवन, हीराबाई अमरसिगं बिल्डिग, आश-उषाबिल्डिग, गोशाला अपार्टमेंट, प्रविण [स",87.4,ok,
036-Shantinagar_Wagle_Estate.pdf,"ओम ORY, वागले इस्टेट शांती नगर ठाणे प., उदय भवन, Tals निवास, ओमसाई निवास, लक्ष्मी निवास, मिलन अपार्टमेंट, महमंद मंझील, वृंदावन Taal, प्रथमेश सोसायटी, गायत्री सोसायटी, रामेश्वर सोसायटी, नुतन निलम, नुतन सोनल, दर्शन, वागले इस्टेट शातीनगर ठाणे प., संगम अपार्टमेंट, मुकादम अपार्टमेंट, अमर सिंग डींग, शिल्पी अपार्टमेंट, बिंदु निवास",87.6,ok,
037-_Shantinagar_Wagle_Estate.pdf,"वागले इस्टेट शातीनगर ठाणे प., ओम बरसु, सदाब्रीज चाळ, ष भवन, वागळे इस्टेट ,शांतीनगर, ठाणे, शिवश्रध्दा, गजेन्द्र भवन, शर्मा निवास, सुमित्रा सदन, श कृपा, नेत्रासंजीवन, वागले इस्टेट (शांतीनगर)ठाणे प., राधाभवन, सतगुरू बिल्डिग, विजय ले बिल्डिग, संभाजी भोसले बिल्डिग, जाधवअपार्टमेंट, बाबू भवन, साई धाम, चोरसीया सदन, त अपार्टमेट, संजीव चाल, जभीम मजील, याकूब मंजील, आनंद क्रपा, भुल्ला चाल",87.0,ok,
038-_Shantinagar_Wagle_Estate.pdf,"बागले इस्टेट शांतीनगर ठाणे प., tases, विचारे, त्रिवेणी, न निवास, भोर निवास, शर्मा निवास, दिक्षीत चाळ, कृष्ण भवन अ, कृष्ण भवन ब, साई शक्ती He, हनुमान निवास, At साहेब अपार्टमेंट, दुर्गा अपार्टमेंट, साई अपार्टमेंट, ओम निवास, वैद्य eH, श्री साई अपार्टमेंट, अंबिका अपार्टमेंट, मनोज अपार्टमेंट, पाटील निवास धन्वंतरी, संघबी 1, एकता अपार्टमेंट, छाडवा निवास",87.8,ok,
039-_Shantinagar_Wagle_Estate.pdf,"वागले इस्टेट शांतीनगर ठाणे प., विनायकदर्शन, वर्मा निवास-9, व्हीला, चैतन्य निवास, शर्मा निवास, योगेश अपार्टमेंट, शिवदर्शन, अंबिका निवास, व्ही के एस, म अपार्टमेंट, जान्हवी भवन, काश्मीर सिंग, केदार भवन, अनुसया निवास, शेडगे अपार्टमेंट, कृपा, AACA, गणेश निवास, पवार निवास, शेला सदन, लुंबानी अपार्टमेंट, प्राणा भवन, गंगा र, भट्टी निवास, गुरुद्वारा, साईदर्शन, होल व्हु, गीरीदर्शन, शहा हाऊस",90.2,ok,
040-_Shantinagar_Wagle_Estate.pdf,"वागले इस्टेट शांतीनगर ठाणे प., शांतीवेभव, खन्ना हाऊस, यण निवास, साई दिप अपार्ट., शेडगे निवास, माऊंट गॅलक्सी बिल्डिंग, साई श्रद्धा हो सोसायटी, ली हाऊस नं.2, हिल-अबोर, माउंट गेरी बिल्डिंग, हिल क्रोस्ट, सरदार हाऊस, दिपक अपार्टमेंट, ] भवन, लवली हाऊस नं.1, बी एस हाऊस, गांगुर्ड ख्सल, तिरूपती बालाजी अपार्ट., बामरा स",89.5,ok,
